purchase_id,item_id,supplier_id,purchase_date,quantity,total_cost
PUR01045,ITM0484,SUP040,2023-08-30 01:51:03.081139,41,83677.04
PUR01046,ITM0003,SUP006,2020-04-23 02:35:29.782855,204,106006.8
PUR01047,ITM0354,SUP050,2023-07-14 07:13:13.776605,49,84379.92
PUR01048,ITM0158,SUP019,2023-12-04 13:51:27.160794,90,78726.05
PUR01049,ITM0583,SUP020,2022-11-03 07:23:50.524540,228,240182.45
PUR01050,ITM0538,SUP018,2020-02-15 11:51:17.923887,32,22937.34
PUR01051,ITM0465,SUP027,2023-03-08 18:51:03.654723,179,37952.64
PUR01052,ITM0174,SUP033,2021-07-18 16:20:55.317473,197,89726.07
PUR01053,ITM0498,SUP029,2020-10-14 02:54:51.418766,235,427676.14
PUR01054,ITM0416,SUP009,2020-04-08 11:22:00.111408,294,382761.24
PUR01055,ITM0240,SUP045,2024-07-06 13:36:44.311221,77,168967.32
PUR01056,ITM0202,SUP044,2020-08-30 12:59:31.125145,275,221337.27
PUR01057,ITM0322,SUP058,2020-06-12 02:05:27.766413,262,443637.12
PUR01058,ITM0138,SUP050,2022-06-21 14:50:06.621590,122,100562.4
PUR01059,ITM0104,SUP027,2021-10-04 22:51:05.315971,124,149899.44
PUR01060,ITM0320,SUP053,2020-03-02 17:41:05.710486,45,41168.12
PUR01061,ITM0402,SUP039,2021-12-05 21:06:55.614163,16,11395.35
PUR01062,ITM0120,SUP011,2024-02-19 22:03:54.575430,210,339107.36
PUR01063,ITM0069,SUP050,2020-09-19 22:26:10.128000,160,196368.55
PUR01064,ITM0062,SUP054,2022-04-14 14:31:52.042776,285,475761.05
PUR01065,ITM0121,SUP042,2021-12-28 00:06:17.223135,52,36103.24
PUR01066,ITM0516,SUP059,2023-12-16 05:36:12.658218,81,111363.43
PUR01067,ITM0405,SUP008,2023-03-11 14:48:44.410988,285,168983.66
PUR01068,ITM0370,SUP014,2021-04-05 00:37:08.538085,68,18466.01
PUR01069,ITM0101,SUP046,2023-08-11 15:47:00.072123,44,26117.17
PUR01070,ITM0232,SUP013,2020-08-14 14:28:43.505060,281,364496.47
PUR01071,ITM0172,SUP007,2020-10-29 11:42:42.909583,150,212511.82
PUR01072,ITM0219,SUP015,2023-02-28 16:58:45.897376,170,360903.84
PUR01073,ITM0332,SUP038,2023-01-21 15:21:32.865964,75,199732.37
PUR01074,ITM0248,SUP044,2023-08-02 21:42:15.456712,8,20829.87
PUR01075,ITM0162,SUP043,2024-03-05 17:24:00.885659,172,258028.7
PUR01076,ITM0492,SUP056,2022-09-18 05:24:39.106458,125,220598.93
PUR01077,ITM0307,SUP018,2023-09-19 04:04:47.163328,214,251758.78
PUR01078,ITM0416,SUP036,2021-12-07 08:47:19.049812,283,357132.2
PUR01079,ITM0570,SUP031,2024-02-18 18:18:10.715496,139,34654.46
PUR01080,ITM0150,SUP004,2020-01-11 16:06:57.697157,155,396520.57
PUR01081,ITM0019,SUP013,2021-04-03 11:27:30.956507,135,168538.85
PUR01082,ITM0020,SUP039,2021-12-29 11:12:27.434402,185,504613.25
PUR01083,ITM0356,SUP030,2022-08-26 06:10:28.895805,217,628444.7
PUR01084,ITM0014,SUP055,2022-10-26 00:47:59.756423,167,140711.25
PUR01085,ITM0301,SUP019,2022-06-20 09:03:30.820025,277,748770.88
PUR01086,ITM0303,SUP004,2021-06-02 15:17:24.639351,90,76005.94
PUR01087,ITM0239,SUP001,2020-07-11 13:25:25.248857,219,462674.08
PUR01088,ITM0031,SUP040,2021-11-02 19:50:54.378286,179,508995.58
PUR01089,ITM0100,SUP032,2021-08-19 01:41:04.656443,109,170555.82
PUR01090,ITM0463,SUP012,2021-04-02 02:33:44.099258,117,132768.44
PUR01091,ITM0558,SUP012,2021-02-20 23:47:40.185394,273,88996.22
PUR01092,ITM0407,SUP020,2024-12-18 05:06:44.903688,106,268647.5
PUR01093,ITM0553,SUP011,2021-12-20 10:37:52.314710,284,385354.88
PUR01094,ITM0095,SUP053,2024-12-15 20:44:50.771727,231,660836.42
PUR01095,ITM0594,SUP053,2020-11-18 19:40:21.245604,147,316289.46
PUR01096,ITM0109,SUP049,2023-11-09 17:35:24.224911,21,36607.66
PUR01097,ITM0159,SUP030,2023-01-30 09:20:54.001177,276,86778.83
PUR01098,ITM0047,SUP049,2022-03-07 01:53:07.450325,172,154774.07
PUR01099,ITM0356,SUP055,2023-11-05 07:38:48.115560,31,93127.38
PUR01100,ITM0530,SUP044,2021-12-27 18:35:41.590953,9,24222.76
PUR01101,ITM0202,SUP031,2023-09-27 08:37:09.162593,32,29808.28
PUR01102,ITM0263,SUP028,2023-10-13 15:31:55.790944,202,450787.07
PUR01103,ITM0550,SUP044,2023-05-19 23:28:25.455374,180,415073.99
PUR01104,ITM0028,SUP049,2022-09-22 03:14:47.163332,197,129617.26
PUR01105,ITM0018,SUP029,2022-03-26 21:37:14.159017,205,483141.3
PUR01106,ITM0009,SUP041,2023-06-06 05:20:21.569069,27,51796.23
PUR01107,ITM0528,SUP022,2022-08-09 12:03:18.109390,2,2669.56
PUR01108,ITM0318,SUP045,2020-02-14 01:56:50.773369,257,345539.23
PUR01109,ITM0040,SUP049,2022-09-07 17:49:26.613038,264,72516.25
PUR01110,ITM0473,SUP029,2024-08-24 02:27:14.367802,69,117373.22
PUR01111,ITM0094,SUP001,2024-09-03 07:27:36.357020,194,551687.2
PUR01112,ITM0058,SUP021,2024-12-30 19:16:11.875219,246,20403.97
PUR01113,ITM0350,SUP031,2024-01-11 07:12:24.681371,116,267677.16
PUR01114,ITM0275,SUP027,2020-10-31 00:31:24.457717,117,225508.29
PUR01115,ITM0539,SUP035,2020-03-05 14:33:29.268706,125,97875.95
PUR01116,ITM0286,SUP008,2022-05-26 09:32:14.980914,33,62028.0
PUR01117,ITM0045,SUP040,2023-10-31 09:26:56.563228,92,189805.1
PUR01118,ITM0415,SUP058,2023-05-13 04:42:38.571470,251,235003.12
PUR01119,ITM0036,SUP008,2022-12-05 02:15:20.200515,192,301801.97
PUR01120,ITM0306,SUP006,2020-10-06 17:45:36.177988,23,21949.01
PUR01121,ITM0038,SUP015,2021-12-05 02:52:37.634087,82,49124.0
PUR01122,ITM0239,SUP021,2020-09-11 19:52:58.886037,203,388586.76
PUR01123,ITM0586,SUP037,2024-07-27 03:43:55.679389,43,103324.48
PUR01124,ITM0459,SUP006,2023-05-07 05:45:28.426197,107,243373.81
PUR01125,ITM0167,SUP054,2023-07-25 17:10:10.707356,74,183834.83
PUR01126,ITM0213,SUP029,2022-07-17 23:21:05.887671,201,220112.28
PUR01127,ITM0366,SUP058,2022-05-12 15:37:43.799706,77,213844.03
PUR01128,ITM0321,SUP025,2021-09-02 00:50:43.840476,19,36203.1
PUR01129,ITM0305,SUP023,2021-12-27 04:40:39.590535,133,135752.43
PUR01130,ITM0182,SUP038,2021-12-21 07:34:56.124860,183,165969.1
PUR01131,ITM0083,SUP027,2020-04-30 03:03:07.787250,62,99343.63
PUR01132,ITM0104,SUP042,2023-03-20 23:59:48.565070,133,179478.92
PUR01133,ITM0177,SUP023,2021-06-06 20:12:43.617110,121,161089.9
PUR01134,ITM0282,SUP019,2024-05-07 10:55:25.776076,135,282355.71
PUR01135,ITM0366,SUP028,2023-04-16 03:51:59.764593,255,637009.27
PUR01136,ITM0480,SUP034,2024-04-21 04:13:31.295912,33,20441.52
PUR01137,ITM0236,SUP058,2021-08-21 10:04:52.901220,6,4958.91
PUR01138,ITM0445,SUP007,2022-12-08 04:38:28.850328,82,111996.96
PUR01139,ITM0329,SUP051,2021-10-02 01:38:30.562425,134,53632.56
PUR01140,ITM0577,SUP013,2021-02-09 01:16:59.279427,51,19525.96
PUR01141,ITM0067,SUP004,2020-01-02 15:43:37.884165,222,468645.16
PUR01142,ITM0448,SUP011,2022-05-14 23:42:05.815320,268,703389.5
PUR01143,ITM0288,SUP050,2022-01-22 00:17:09.699787,203,254604.39
PUR01144,ITM0188,SUP021,2024-12-14 23:16:47.326415,122,79003.9
PUR01145,ITM0405,SUP060,2020-08-30 08:45:07.520238,132,80460.13
PUR01146,ITM0362,SUP021,2022-08-08 01:36:47.791174,257,740042.46
PUR01147,ITM0155,SUP043,2021-06-30 09:54:38.206283,52,162807.27
PUR01148,ITM0579,SUP045,2020-12-16 18:01:09.988242,255,14688.98
PUR01149,ITM0108,SUP042,2023-04-13 18:47:11.924745,230,496558.53
PUR01150,ITM0002,SUP026,2020-05-27 21:34:09.438817,270,564057.83
PUR01151,ITM0043,SUP031,2021-07-19 03:03:01.766808,105,39649.94
PUR01152,ITM0129,SUP049,2020-01-31 08:12:34.888362,159,246073.42
PUR01153,ITM0176,SUP004,2022-01-01 15:33:40.713764,169,257707.41
PUR01154,ITM0090,SUP003,2021-07-29 12:53:29.888433,135,317473.35
PUR01155,ITM0252,SUP039,2021-01-23 23:31:48.533936,61,20047.5
PUR01156,ITM0095,SUP048,2023-07-10 11:31:30.675978,271,880453.13
PUR01157,ITM0481,SUP021,2024-04-22 19:56:37.781889,106,153969.86
PUR01158,ITM0345,SUP038,2022-12-21 14:59:57.852493,265,81364.68
PUR01159,ITM0375,SUP018,2024-07-21 20:14:22.593170,105,184569.43
PUR01160,ITM0056,SUP033,2022-01-14 07:19:46.857372,88,78629.97
PUR01161,ITM0059,SUP051,2024-12-18 03:14:53.449824,7,17483.7
PUR01162,ITM0400,SUP042,2024-09-20 23:38:31.019188,24,20645.83
PUR01163,ITM0090,SUP035,2020-01-24 09:48:22.749086,57,144530.08
PUR01164,ITM0054,SUP032,2021-02-15 16:18:38.686344,215,529678.19
PUR01165,ITM0559,SUP058,2024-10-22 07:33:42.143323,25,20367.39
PUR01166,ITM0209,SUP055,2024-05-10 04:15:52.053969,54,28446.15
PUR01167,ITM0046,SUP011,2021-09-12 02:58:46.198630,86,86039.67
PUR01168,ITM0118,SUP039,2024-02-28 19:04:48.777882,290,103919.68
PUR01169,ITM0217,SUP058,2022-10-18 09:39:54.561722,257,71190.06
PUR01170,ITM0154,SUP031,2022-03-01 22:44:12.678808,251,523651.06
PUR01171,ITM0512,SUP030,2024-04-25 06:30:10.215076,37,87142.94
PUR01172,ITM0530,SUP038,2021-04-24 17:35:43.327059,286,768667.68
PUR01173,ITM0305,SUP046,2022-08-21 16:57:25.497822,114,109185.81
PUR01174,ITM0193,SUP020,2024-06-21 00:54:37.634910,243,150863.82
PUR01175,ITM0158,SUP040,2022-08-09 04:23:12.032690,188,154857.38
PUR01176,ITM0153,SUP026,2023-12-04 15:57:04.372519,130,113052.4
PUR01177,ITM0035,SUP011,2023-07-05 11:37:02.075584,215,625078.74
PUR01178,ITM0107,SUP002,2023-09-05 20:29:05.872414,24,54590.26
PUR01179,ITM0338,SUP039,2021-10-17 02:05:09.397724,249,229861.44
PUR01180,ITM0414,SUP017,2023-04-28 11:21:57.188820,227,75393.67
PUR01181,ITM0270,SUP024,2024-08-27 15:14:37.215072,200,506818.0
PUR01182,ITM0546,SUP030,2020-10-08 12:49:50.749233,146,288670.27
PUR01183,ITM0519,SUP037,2024-08-10 20:44:30.609789,276,809309.1
PUR01184,ITM0424,SUP006,2021-07-04 03:32:13.673215,8,20773.5
PUR01185,ITM0188,SUP054,2022-05-27 23:10:26.405048,56,42605.83
PUR01186,ITM0501,SUP049,2023-03-07 08:40:59.979207,61,118991.42
PUR01187,ITM0269,SUP023,2024-06-13 09:51:10.165522,39,103350.99
PUR01188,ITM0260,SUP047,2020-09-16 16:06:08.465937,274,496370.12
PUR01189,ITM0048,SUP035,2022-01-22 19:16:43.448365,97,28894.1
PUR01190,ITM0108,SUP050,2020-10-28 16:31:04.776505,146,286897.03
PUR01191,ITM0141,SUP047,2023-04-06 04:01:50.143365,98,167353.53
PUR01192,ITM0349,SUP055,2022-07-14 23:58:50.347964,255,298480.42
PUR01193,ITM0545,SUP026,2020-10-28 18:55:10.656694,211,174209.34
PUR01194,ITM0535,SUP025,2022-12-24 13:36:36.131672,42,120454.41
PUR01195,ITM0579,SUP036,2021-08-27 09:14:31.351500,53,2729.89
PUR01196,ITM0439,SUP055,2021-08-23 17:13:30.168364,33,42706.62
PUR01197,ITM0515,SUP021,2020-06-24 23:09:54.925533,277,572401.78
PUR01198,ITM0124,SUP042,2023-10-22 05:51:47.276014,142,257823.49
PUR01199,ITM0312,SUP058,2023-07-15 12:40:01.786468,289,862520.29
PUR01200,ITM0196,SUP043,2024-03-04 20:20:13.885689,130,251940.94
PUR01201,ITM0545,SUP023,2021-11-17 22:32:33.058077,296,204535.86
PUR01202,ITM0032,SUP001,2023-08-17 09:26:25.341753,50,21484.98
PUR01203,ITM0585,SUP059,2024-05-31 04:54:23.940664,63,45695.81
PUR01204,ITM0509,SUP010,2021-05-13 00:34:34.487052,110,78571.05
PUR01205,ITM0277,SUP025,2024-02-20 17:09:37.825880,178,62145.18
PUR01206,ITM0259,SUP022,2020-01-26 05:03:03.815004,244,682143.97
PUR01207,ITM0231,SUP047,2023-05-25 09:38:17.152748,85,73533.16
PUR01208,ITM0195,SUP008,2021-12-13 22:15:01.209378,114,207084.24
PUR01209,ITM0293,SUP041,2022-12-26 22:10:50.895232,116,35101.9
PUR01210,ITM0236,SUP033,2022-05-02 10:23:31.623111,151,124153.17
PUR01211,ITM0545,SUP053,2024-09-03 04:57:03.711829,37,25465.24
PUR01212,ITM0182,SUP012,2020-06-23 15:46:37.171238,72,67772.85
PUR01213,ITM0009,SUP048,2023-01-19 07:32:45.236918,138,298585.4
PUR01214,ITM0204,SUP039,2024-10-05 13:05:27.988901,289,599467.36
PUR01215,ITM0528,SUP012,2020-10-02 09:32:52.290197,17,22608.17
PUR01216,ITM0585,SUP012,2024-02-18 01:41:51.956633,280,189627.76
PUR01217,ITM0246,SUP011,2024-11-30 06:51:37.793741,177,273675.82
PUR01218,ITM0509,SUP048,2020-05-02 04:15:45.796902,234,170748.48
PUR01219,ITM0185,SUP008,2020-07-16 00:05:45.575216,242,623208.5
PUR01220,ITM0569,SUP051,2022-03-05 22:44:20.952638,30,61829.99
PUR01221,ITM0363,SUP008,2024-07-14 03:08:06.821352,65,40534.72
PUR01222,ITM0086,SUP037,2024-05-23 23:05:30.403930,81,21577.8
PUR01223,ITM0017,SUP049,2024-02-22 14:30:35.630551,284,274460.2
PUR01224,ITM0195,SUP016,2020-12-07 06:50:56.779599,13,22631.67
PUR01225,ITM0005,SUP036,2023-06-15 22:30:47.155601,185,527798.71
PUR01226,ITM0406,SUP018,2023-09-04 23:48:06.488079,138,310201.21
PUR01227,ITM0175,SUP044,2021-11-08 20:43:30.940332,193,299514.37
PUR01228,ITM0132,SUP021,2021-12-15 09:27:36.946449,26,55651.75
PUR01229,ITM0600,SUP004,2020-07-30 14:49:22.470854,237,214644.44
PUR01230,ITM0110,SUP050,2022-12-20 09:03:14.850854,117,131203.36
PUR01231,ITM0578,SUP007,2022-12-01 23:35:39.994354,38,3061.15
PUR01232,ITM0453,SUP034,2020-01-10 10:04:58.512402,45,47444.32
PUR01233,ITM0228,SUP034,2023-07-06 03:03:30.611550,186,83881.77
PUR01234,ITM0548,SUP045,2021-02-26 18:42:18.899276,169,56422.68
PUR01235,ITM0491,SUP036,2024-12-29 10:38:58.547632,173,200781.57
PUR01236,ITM0268,SUP037,2024-01-23 18:32:58.269655,219,281315.79
PUR01237,ITM0514,SUP030,2023-05-19 20:19:34.115905,76,117021.58
PUR01238,ITM0590,SUP026,2022-04-11 17:47:05.824071,204,202895.68
PUR01239,ITM0341,SUP012,2023-09-13 09:17:06.201373,79,53309.63
PUR01240,ITM0305,SUP011,2024-10-03 22:20:21.484451,212,218705.08
PUR01241,ITM0368,SUP029,2022-05-23 19:00:34.922940,138,390217.74
PUR01242,ITM0469,SUP003,2024-03-26 13:19:06.051699,249,287298.78
PUR01243,ITM0572,SUP011,2023-10-30 22:33:48.418194,238,506578.16
PUR01244,ITM0225,SUP009,2024-10-14 04:10:32.487206,90,201208.14
PUR01245,ITM0185,SUP026,2023-01-21 19:37:36.583548,202,460288.98
PUR01246,ITM0409,SUP054,2020-11-13 00:05:21.003890,120,270939.99
PUR01247,ITM0422,SUP059,2020-01-27 07:41:44.275148,11,17565.74
PUR01248,ITM0300,SUP008,2024-05-10 04:20:37.970311,203,561555.67
PUR01249,ITM0550,SUP021,2023-12-06 18:21:48.543880,15,38783.87
PUR01250,ITM0256,SUP008,2022-01-23 15:53:29.913731,4,2146.24
PUR01251,ITM0234,SUP042,2023-04-13 08:13:02.655854,228,123590.01
PUR01252,ITM0243,SUP006,2020-07-02 07:21:53.858538,181,459805.4
PUR01253,ITM0465,SUP055,2023-05-09 23:57:35.482789,223,44276.5
PUR01254,ITM0388,SUP018,2022-10-24 22:05:03.455938,46,28759.22
PUR01255,ITM0350,SUP006,2022-05-27 12:23:28.773461,31,67099.81
PUR01256,ITM0212,SUP021,2021-09-28 21:44:30.406047,48,24586.47
PUR01257,ITM0291,SUP044,2020-10-30 09:31:17.267247,184,560675.74
PUR01258,ITM0573,SUP048,2024-05-03 05:33:08.447145,131,291783.43
PUR01259,ITM0510,SUP056,2022-06-03 12:32:05.014640,260,88020.91
PUR01260,ITM0507,SUP053,2020-04-21 10:01:03.379758,275,748162.29
PUR01261,ITM0334,SUP048,2022-09-01 19:53:29.411969,150,349600.63
PUR01262,ITM0425,SUP023,2021-01-19 21:08:01.665251,25,42122.17
PUR01263,ITM0138,SUP036,2023-02-09 04:36:50.224479,179,134382.42
PUR01264,ITM0118,SUP018,2024-08-04 17:46:21.683362,206,77509.83
PUR01265,ITM0180,SUP027,2023-12-31 17:36:29.022060,5,2200.3
PUR01266,ITM0222,SUP045,2021-06-12 22:00:21.685760,178,342863.97
PUR01267,ITM0370,SUP003,2022-04-09 21:46:13.955044,151,42059.07
PUR01268,ITM0160,SUP059,2023-04-30 18:51:11.304986,81,22725.27
PUR01269,ITM0204,SUP058,2020-06-28 18:40:56.239018,131,318713.66
PUR01270,ITM0557,SUP012,2020-08-27 22:19:12.778328,225,212254.67
PUR01271,ITM0528,SUP020,2024-10-12 02:16:53.918983,91,129027.24
PUR01272,ITM0112,SUP019,2024-04-14 18:48:06.953638,262,143204.09
PUR01273,ITM0215,SUP023,2020-02-07 02:30:58.288167,297,501391.46
PUR01274,ITM0426,SUP060,2024-12-07 16:36:24.434791,10,15132.7
PUR01275,ITM0533,SUP005,2023-02-20 03:06:44.736779,118,131713.41
PUR01276,ITM0046,SUP051,2021-10-22 12:32:25.431422,157,163486.95
PUR01277,ITM0057,SUP019,2024-05-22 17:56:43.950121,81,96374.6
PUR01278,ITM0486,SUP057,2020-01-10 22:00:01.226601,174,137770.37
PUR01279,ITM0564,SUP012,2022-11-05 15:17:15.521767,230,211143.05
PUR01280,ITM0415,SUP028,2022-05-24 00:18:26.964990,157,141411.33
PUR01281,ITM0431,SUP057,2020-07-09 10:00:37.632746,200,187066.08
PUR01282,ITM0131,SUP037,2021-07-05 21:37:37.215412,232,482205.01
PUR01283,ITM0565,SUP034,2020-01-07 22:15:26.117473,168,191218.47
PUR01284,ITM0595,SUP058,2023-02-21 10:30:03.406466,299,681898.03
PUR01285,ITM0018,SUP016,2022-09-17 19:47:20.096336,103,251577.92
PUR01286,ITM0412,SUP053,2022-03-23 20:57:00.743930,7,5977.97
PUR01287,ITM0143,SUP004,2022-01-01 05:28:28.559783,140,175271.94
PUR01288,ITM0306,SUP054,2024-06-04 07:44:13.533819,208,222898.13
PUR01289,ITM0417,SUP047,2021-04-16 19:08:33.998045,13,39410.02
PUR01290,ITM0540,SUP042,2021-08-04 13:03:36.146577,189,339388.96
PUR01291,ITM0113,SUP054,2024-03-22 14:22:48.807009,175,233569.79
PUR01292,ITM0376,SUP006,2024-10-02 20:20:08.279292,131,351983.79
PUR01293,ITM0488,SUP007,2024-01-01 05:05:25.238382,120,159160.23
PUR01294,ITM0094,SUP034,2024-01-18 07:11:09.237280,168,413040.62
PUR01295,ITM0001,SUP004,2020-10-09 08:06:50.759942,268,301357.13
PUR01296,ITM0455,SUP015,2024-12-28 03:10:45.793567,159,443712.17
PUR01297,ITM0462,SUP013,2024-02-06 18:01:36.961546,163,270885.04
PUR01298,ITM0149,SUP009,2021-01-04 11:07:01.558293,27,10546.05
PUR01299,ITM0568,SUP037,2024-08-20 13:32:28.325042,259,771855.97
PUR01300,ITM0582,SUP017,2020-02-17 15:03:00.016160,52,90257.86
PUR01301,ITM0078,SUP038,2024-10-16 08:08:41.882347,135,278453.18
PUR01302,ITM0079,SUP014,2022-05-07 17:22:11.637482,289,765760.19
PUR01303,ITM0248,SUP037,2024-03-20 18:17:13.864473,292,814583.89
PUR01304,ITM0010,SUP031,2020-11-27 00:39:48.364116,17,10750.6
PUR01305,ITM0221,SUP002,2020-01-11 00:34:50.836838,116,128829.34
PUR01306,ITM0127,SUP046,2024-08-29 03:47:35.202927,294,574260.29
PUR01307,ITM0041,SUP019,2022-06-15 09:06:23.410748,49,6249.17
PUR01308,ITM0414,SUP019,2020-03-23 15:06:32.868743,61,21775.66
PUR01309,ITM0178,SUP060,2024-08-01 22:28:58.029131,76,6109.85
PUR01310,ITM0082,SUP055,2023-06-02 21:14:50.731872,268,513202.32
PUR01311,ITM0386,SUP013,2021-04-02 17:35:22.932117,146,447808.57
PUR01312,ITM0517,SUP021,2020-08-27 10:44:28.914246,190,325610.93
PUR01313,ITM0333,SUP031,2022-01-05 12:15:15.964489,6,10563.25
PUR01314,ITM0296,SUP044,2024-10-26 22:55:49.586583,205,147925.38
PUR01315,ITM0441,SUP028,2023-06-18 10:27:49.738734,250,59097.5
PUR01316,ITM0495,SUP057,2023-11-05 20:35:37.246584,106,126287.38
PUR01317,ITM0529,SUP001,2022-09-29 08:38:36.608361,267,73550.96
PUR01318,ITM0587,SUP035,2022-09-19 19:16:30.861530,21,23599.32
PUR01319,ITM0121,SUP010,2022-12-14 21:02:15.472657,55,44257.18
PUR01320,ITM0551,SUP008,2023-12-12 07:58:04.453261,177,50151.84
PUR01321,ITM0195,SUP013,2021-09-14 13:59:24.989360,236,412965.42
PUR01322,ITM0498,SUP019,2022-11-14 12:19:07.627223,9,17215.74
PUR01323,ITM0153,SUP003,2020-06-21 07:01:31.349747,118,100849.17
PUR01324,ITM0344,SUP056,2020-04-13 20:31:12.775118,294,781660.36
PUR01325,ITM0116,SUP058,2022-01-02 21:57:23.269414,101,203560.39
PUR01326,ITM0041,SUP003,2023-12-20 17:08:47.266855,202,24899.72
PUR01327,ITM0104,SUP027,2024-12-28 01:55:15.321705,145,167410.22
PUR01328,ITM0248,SUP018,2022-02-12 21:18:17.535329,181,540719.08
PUR01329,ITM0364,SUP035,2024-06-03 01:22:32.025210,36,98218.17
PUR01330,ITM0266,SUP044,2022-05-27 18:06:33.513382,36,6973.05
PUR01331,ITM0386,SUP034,2020-03-17 05:16:02.974088,20,60191.65
PUR01332,ITM0149,SUP030,2020-12-20 12:01:05.786213,230,83003.4
PUR01333,ITM0203,SUP008,2024-12-10 18:43:10.509649,211,270157.49
PUR01334,ITM0374,SUP060,2022-09-18 09:48:54.138718,272,570386.15
PUR01335,ITM0025,SUP021,2022-10-07 21:17:29.472528,6,16429.17
PUR01336,ITM0453,SUP046,2020-08-30 10:12:07.186733,159,173831.42
PUR01337,ITM0457,SUP019,2021-10-08 13:27:33.022429,146,290486.65
PUR01338,ITM0011,SUP043,2022-09-27 00:52:49.765316,169,134987.95
PUR01339,ITM0261,SUP048,2023-05-24 17:13:49.893070,47,131689.06
PUR01340,ITM0518,SUP046,2020-02-29 23:49:09.623892,24,6016.57
PUR01341,ITM0225,SUP040,2023-12-29 16:56:14.141854,110,282007.14
PUR01342,ITM0272,SUP030,2020-06-04 01:30:29.106578,93,118449.28
PUR01343,ITM0046,SUP056,2022-05-06 07:43:28.904500,217,216437.82
PUR01344,ITM0408,SUP027,2021-07-19 07:57:19.487071,104,18188.37
PUR01345,ITM0014,SUP020,2022-01-02 09:03:46.050980,217,167013.87
PUR01346,ITM0536,SUP014,2020-03-17 17:43:08.197924,168,230758.42
PUR01347,ITM0365,SUP057,2021-03-30 20:49:50.350030,45,102326.97
PUR01348,ITM0254,SUP012,2023-04-03 04:36:08.347257,202,54936.04
PUR01349,ITM0407,SUP049,2020-06-18 11:48:25.124041,257,619558.06
PUR01350,ITM0489,SUP023,2020-03-29 16:55:49.658236,283,35273.81
PUR01351,ITM0112,SUP012,2020-02-17 17:58:14.508941,22,10811.88
PUR01352,ITM0201,SUP053,2020-09-15 09:13:43.888363,28,82825.86
PUR01353,ITM0302,SUP044,2020-06-16 03:03:18.155342,254,518300.83
PUR01354,ITM0105,SUP044,2020-12-07 22:05:02.610834,35,38240.1
PUR01355,ITM0228,SUP039,2021-04-21 03:21:32.273734,3,1421.9
PUR01356,ITM0425,SUP042,2021-02-12 14:27:03.881325,218,389903.24
PUR01357,ITM0488,SUP030,2022-03-31 22:51:59.944698,254,340572.19
PUR01358,ITM0453,SUP048,2021-07-16 21:55:25.819719,240,248814.26
PUR01359,ITM0187,SUP027,2022-11-05 23:37:50.558922,241,159460.48
PUR01360,ITM0553,SUP024,2024-09-08 06:36:53.920658,202,244290.21
PUR01361,ITM0323,SUP003,2022-02-05 09:26:41.263586,135,324118.66
PUR01362,ITM0339,SUP030,2022-07-29 15:07:29.627589,57,162309.58
PUR01363,ITM0083,SUP035,2022-11-06 10:42:54.188764,85,142773.54
PUR01364,ITM0342,SUP033,2024-09-03 09:19:35.552986,157,308438.65
PUR01365,ITM0147,SUP037,2020-10-28 11:10:04.465239,191,111046.32
PUR01366,ITM0335,SUP040,2024-04-22 07:12:18.000307,21,28047.6
PUR01367,ITM0223,SUP049,2024-10-12 09:01:26.808008,98,81985.85
PUR01368,ITM0376,SUP016,2021-04-09 06:45:56.347843,181,445638.28
PUR01369,ITM0248,SUP048,2020-03-19 12:01:14.295277,144,387005.55
PUR01370,ITM0464,SUP018,2020-09-11 08:45:09.123559,174,50754.02
PUR01371,ITM0424,SUP018,2024-11-27 19:37:01.766996,137,420997.48
PUR01372,ITM0268,SUP014,2022-03-01 18:49:16.988170,236,291036.65
PUR01373,ITM0582,SUP032,2024-11-27 09:10:30.893658,3,5462.85
PUR01374,ITM0398,SUP012,2023-02-09 20:35:57.611138,23,31764.61
PUR01375,ITM0261,SUP042,2022-11-29 11:05:02.819704,141,336873.84
PUR01376,ITM0420,SUP002,2022-12-03 12:52:21.103804,38,108619.44
PUR01377,ITM0443,SUP053,2022-10-29 00:48:49.183073,162,291355.17
PUR01378,ITM0441,SUP026,2022-08-20 11:54:33.696675,222,45079.72
PUR01379,ITM0480,SUP023,2022-02-06 01:01:41.586084,231,171191.15
PUR01380,ITM0590,SUP060,2024-04-10 09:03:25.215980,20,17996.11
PUR01381,ITM0447,SUP035,2021-09-07 04:22:07.345270,46,136643.11
PUR01382,ITM0308,SUP033,2023-04-22 00:36:48.760531,102,20745.12
PUR01383,ITM0144,SUP041,2020-02-27 00:15:38.431657,57,111241.05
PUR01384,ITM0547,SUP025,2022-06-02 05:06:26.028893,166,219922.9
PUR01385,ITM0330,SUP004,2022-07-20 20:02:07.817292,140,19360.85
PUR01386,ITM0161,SUP021,2021-02-25 11:21:40.051002,117,126758.88
PUR01387,ITM0307,SUP048,2020-01-15 10:45:06.363162,138,141498.85
PUR01388,ITM0317,SUP004,2021-03-07 05:21:06.766448,268,423502.46
PUR01389,ITM0591,SUP031,2021-09-07 18:57:26.646840,254,749059.43
PUR01390,ITM0127,SUP056,2020-11-09 02:50:28.687713,51,88367.22
PUR01391,ITM0456,SUP049,2024-05-28 16:49:44.827409,185,246191.55
PUR01392,ITM0004,SUP015,2022-12-19 11:26:19.240591,93,226542.81
PUR01393,ITM0492,SUP004,2022-12-21 05:41:50.742697,19,39198.47
